Planet number, Real Period, Calculated Period, Period uncertainty, Result, Real t0, t0 calculated, t0 result, TLS outcome, G2 star
Planet A2.81,  5.02832151662603, 5.02850 d, 0.001115428447560518, Correct Period,  0.30552801136409147 d, 0.29526 d, Correct t0 value, Found Correct Transit
Planet A2.82,  46.873293696181626, 7.99926 d, 0.001657190366949557, Wrong Period,  10.902045742743475 d, 0.45280 d, Wrong t0 value, Transit not found
Planet A2.83,  72.07647145481631, 21.05558 d, 0.004517501571520199, Wrong Period,  61.70504331125734 d, 17.42288 d, Wrong t0 value, Transit not found
Planet A2.84,  53.659478436285845, 2.29408 d, 0.00023507023856650378, Wrong Period,  28.322187625263574 d, 1.16562 d, Wrong t0 value, Transit not found
Planet A2.85,  9.89078249855965, nan d, -182.1917299712955, Wrong Period,  5.7433580456190425 d, no values d, Wrong t0 value, Transit not found
Planet A2.86,  67.21915050359775, 7.99926 d, 0.001657190366949557, Wrong Period,  24.86807952674305 d, 0.45280 d, Wrong t0 value, Transit not found
Planet A2.87,  41.826627514278584, 75.80631 d, 0.024928975549059373, Wrong Period,  10.9698378642473 d, 5.69757 d, Wrong t0 value, Transit not found
Planet A2.88,  18.43349686752223, 2.29408 d, 0.00023507023856650378, Wrong Period,  2.4164503602621195 d, 1.16562 d, Correct t0 value, Transit not found
Planet A2.89,  48.41653646008758, 218.41384 d, 0.17035172894780715, Wrong Period,  23.257620067754548 d, 113.85365 d, Wrong t0 value, Transit not found
Planet A2.90,  55.81787344328771, 0.90034 d, 4.5028377214595405e-05, Wrong Period,  9.548189708224612 d, 0.45656 d, Wrong t0 value, Transit not found
Planet A2.91,  33.57875271164948, 8.78071 d, 0.0014074657598657225, Wrong Period,  22.18163621028926 d, 5.77549 d, Wrong t0 value, Transit not found
Planet A2.92,  19.075887092897993, 13.98375 d, 0.005234742947229698, Wrong Period,  11.964431024467926 d, 0.67986 d, Wrong t0 value, Transit not found
Planet A2.93,  31.04235317713469, 7.99926 d, 0.001657190366949557, Wrong Period,  8.038543391237694 d, 0.45280 d, Wrong t0 value, Transit not found
Planet A2.94,  38.57538862532202, nan d, -182.1917299712955, Wrong Period,  7.227006729565404 d, no values d, Wrong t0 value, Transit not found
Planet A2.95,  17.307389537889367, 17.30839 d, 0.0057967702650447706, Correct Period,  9.01959715351784 d, 13.64494 d, Correct t0 value, Found Correct Transit
Planet A2.96,  64.38778403751253, 129.15005 d, 0.03381183051237713, Wrong Period,  60.79978755894444 d, 28.85233 d, Wrong t0 value, Transit not found
Planet A2.97,  23.362666553186376, 21.05558 d, 0.004517501571520199, Correct Period,  0.3448084414742921 d, 17.42288 d, Wrong t0 value, Transit not found
Planet A2.98,  36.6698908194632, 363.23447 d, 0.13423280726283338, Wrong Period,  6.274420031947247 d, 356.72572 d, Wrong t0 value, Transit not found
Planet A2.99,  54.822390151277375, 218.41384 d, 0.17035172894780715, Wrong Period,  49.423153943523566 d, 113.85365 d, Wrong t0 value, Transit not found
Planet A2.100,  48.10507811472248, 1.97912 d, 0.00019305563917360047, Wrong Period,  29.2373795271068 d, 0.97502 d, Wrong t0 value, Transit not found
Planet A3.1,  29.327132093837275, 8.78071 d, 0.0014074657598657225, Wrong Period,  21.248135584512728 d, 2.35335 d, Wrong t0 value, Transit not found
Planet A3.2,  44.85301844306115, 65.01225 d, 0.020306441815279186, Wrong Period,  17.93803123694021 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.3,  37.87354043681379, 0.90034 d, 4.5028377214595405e-05, Wrong Period,  30.002740939913615 d, 0.45656 d, Wrong t0 value, Transit not found
Planet A3.4,  49.32509015843434, 363.23447 d, 0.13423280726283338, Wrong Period,  28.811984701835186 d, 356.72572 d, Wrong t0 value, Transit not found
Planet A3.5,  33.41773146635762, 21.05558 d, 0.004517501571520199, Wrong Period,  4.239325129116032 d, 17.42288 d, Wrong t0 value, Transit not found
Planet A3.6,  30.74692699492135, 218.41384 d, 0.17035172894780715, Wrong Period,  4.522651666451411 d, 113.85365 d, Wrong t0 value, Transit not found
Planet A3.7,  10.002268620120441, nan d, -182.1917299712955, Wrong Period,  5.20786974448229 d, no values d, Wrong t0 value, Transit not found
Planet A3.8,  71.29692445130061, 7.99926 d, 0.001657190366949557, Wrong Period,  53.929092862809995 d, 3.88204 d, Wrong t0 value, Transit not found
Planet A3.9,  36.60870843508781, 363.23447 d, 0.13423280726283338, Wrong Period,  9.9944607759411 d, 356.72572 d, Wrong t0 value, Transit not found
Planet A3.10,  15.19950201294823, 15.19969 d, 0.006824745229481621, Correct Period,  0.07484931513336945 d, 0.06419 d, Correct t0 value, Found Correct Transit
Planet A3.11,  53.415902006995566, nan d, -182.1917299712955, Wrong Period,  15.685119139773537 d, no values d, Wrong t0 value, Transit not found
Planet A3.12,  43.76993368683569, nan d, -182.1917299712955, Wrong Period,  27.68983038889697 d, no values d, Wrong t0 value, Transit not found
Planet A3.13,  74.49714013527687, nan d, -182.1917299712955, Wrong Period,  53.45543781303894 d, no values d, Wrong t0 value, Transit not found
Planet A3.14,  26.996819112447884, 2.44042 d, 0.00025524985591696137, Wrong Period,  19.31711891650775 d, 0.79090 d, Wrong t0 value, Transit not found
Planet A3.15,  7.4301687721817276, 7.42965 d, 0.0018773108911194214, Correct Period,  2.6926376791444553 d, 2.71481 d, Correct t0 value, Found Correct Transit
Planet A3.16,  33.76427713478481, 218.41384 d, 0.17035172894780715, Wrong Period,  32.234930085815655 d, 113.85365 d, Wrong t0 value, Transit not found
Planet A3.17,  73.92362651203665, 21.02550 d, 0.007513396378149295, Wrong Period,  7.21312025079048 d, 17.64964 d, Wrong t0 value, Transit not found
Planet A3.18,  5.219922029455012, 5.21972 d, 0.0011724788365694572, Correct Period,  4.5695459885597645 d, 4.58693 d, Correct t0 value, Found Correct Transit
Planet A3.19,  7.497563515189398, 7.49764 d, 0.0015200992102215594, Correct Period,  2.0739802481878775 d, 2.05982 d, Correct t0 value, Found Correct Transit
Planet A3.20,  51.75336047906335, 65.01225 d, 0.020306441815279186, Wrong Period,  20.751556844289336 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.21,  21.425273918291538, 65.01225 d, 0.020306441815279186, Wrong Period,  9.900615023412046 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.22,  25.316820305635993, 2.29408 d, 0.00023507023856650378, Wrong Period,  24.26552584900149 d, 1.16562 d, Wrong t0 value, Transit not found
Planet A3.23,  68.90846925927032, 363.23447 d, 0.13423280726283338, Wrong Period,  45.528694417795904 d, 356.72572 d, Wrong t0 value, Transit not found
Planet A3.24,  54.51930990496694, 129.15005 d, 0.03381183051237713, Wrong Period,  11.098966092041351 d, 28.85233 d, Wrong t0 value, Transit not found
Planet A3.25,  20.52877780237388, 8.78071 d, 0.0014074657598657225, Wrong Period,  4.535723047928866 d, 5.77693 d, Correct t0 value, Transit not found
Planet A3.26,  42.938947914858055, 7.99926 d, 0.001657190366949557, Wrong Period,  38.88191176520161 d, 0.45280 d, Wrong t0 value, Transit not found
Planet A3.27,  42.70812999611473, 65.01225 d, 0.020306441815279186, Wrong Period,  37.072442145492005 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.28,  53.862428800297145, 129.15005 d, 0.03381183051237713, Wrong Period,  2.0432016034943463 d, 28.85233 d, Wrong t0 value, Transit not found
Planet A3.29,  59.044941962428595, nan d, -182.1917299712955, Wrong Period,  2.1560587897179215 d, no values d, Wrong t0 value, Transit not found
Planet A3.30,  27.52188869930024, 27.52009 d, 0.008606747126059133, Correct Period,  23.497954002092417 d, 23.48819 d, Correct t0 value, Found Correct Transit
Planet A3.31,  57.633199225755725, 2.29408 d, 0.00023507023856650378, Wrong Period,  44.895132033254384 d, 1.16515 d, Wrong t0 value, Transit not found
Planet A3.32,  37.85069676113447, 65.01225 d, 0.020306441815279186, Wrong Period,  19.828170265492872 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.33,  56.533556207391065, nan d, -182.1917299712955, Wrong Period,  55.621761011212044 d, no values d, Wrong t0 value, Transit not found
Planet A3.34,  8.94647460219534, 8.94697 d, 0.0024048410767729678, Correct Period,  8.518235716758863 d, 8.49789 d, Correct t0 value, Found Correct Transit
Planet A3.35,  6.5416818874977025, 6.54139 d, 0.0019008900360022452, Correct Period,  2.9512855457270217 d, 2.96087 d, Correct t0 value, Found Correct Transit
Planet A3.36,  1.8330483813806198, 1.83296 d, 0.00029047309402230326, Correct Period,  1.5725041538766475 d, 1.58377 d, Correct t0 value, Found Correct Transit
Planet A3.37,  9.627145539654697, 9.62694 d, 0.003712731581131834, Correct Period,  0.7501857221353199 d, 0.76196 d, Correct t0 value, Found Correct Transit
Planet A3.38,  44.94387501849775, 7.99926 d, 0.001657190366949557, Wrong Period,  31.664150502374667 d, 0.45280 d, Wrong t0 value, Transit not found
Planet A3.39,  57.82745171055772, 21.05558 d, 0.004517501571520199, Wrong Period,  22.630439055726498 d, 17.42288 d, Wrong t0 value, Transit not found
Planet A3.40,  23.929243714806226, 249.39499 d, 0.12198653676864524, Wrong Period,  19.888037577814217 d, 221.21305 d, Wrong t0 value, Transit not found
Planet A3.41,  1.611302733841666, 1.61128 d, 0.0002935108771454642, Correct Period,  1.486246761727961 d, 1.49895 d, Correct t0 value, Found Correct Transit
Planet A3.42,  40.534909998993776, 75.80631 d, 0.024928975549059373, Wrong Period,  29.61752222082759 d, 5.65707 d, Wrong t0 value, Transit not found
Planet A3.43,  60.17802999185139, 218.41384 d, 0.17035172894780715, Wrong Period,  23.252761132767276 d, 113.85365 d, Wrong t0 value, Transit not found
Planet A3.44,  3.3752593747783335, 3.37548 d, 0.000655601751741175, Correct Period,  1.0811970382501874 d, 1.06157 d, Correct t0 value, Found Correct Transit
Planet A3.45,  41.15211304277539, 67.39779 d, 0.014205943940993393, Wrong Period,  31.266907331085996 d, 52.02299 d, Wrong t0 value, Transit not found
Planet A3.46,  36.14528692455266, 65.01225 d, 0.020306441815279186, Wrong Period,  28.2526046596965 d, 27.48720 d, Correct t0 value, Transit not found
Planet A3.47,  4.899194895203795, 4.89914 d, 0.0012928754380152618, Correct Period,  2.567619228451451 d, 2.56534 d, Correct t0 value, Found Correct Transit
Planet A3.48,  65.65506009895455, nan d, -182.1917299712955, Wrong Period,  8.662431577185925 d, no values d, Wrong t0 value, Transit not found
Planet A3.49,  72.03466388029722, 65.01225 d, 0.020306441815279186, Wrong Period,  12.21524425053842 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.50,  69.63346076970033, 363.23447 d, 0.13423280726283338, Wrong Period,  3.6106500190192796 d, 356.72572 d, Wrong t0 value, Transit not found
Planet A3.51,  45.03831568114373, 65.01225 d, 0.020306441815279186, Wrong Period,  1.70742006517804 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.52,  70.23556467325407, 21.05558 d, 0.004517501571520199, Wrong Period,  69.40818281654418 d, 17.42288 d, Wrong t0 value, Transit not found
Planet A3.53,  49.355830241057056, 65.01225 d, 0.020306441815279186, Wrong Period,  27.961402370049136 d, 27.48720 d, Correct t0 value, Transit not found
Planet A3.54,  9.617478572047803, 9.61846 d, 0.002648447564755685, Correct Period,  4.966218950906329 d, 7.16747 d, Correct t0 value, Found Correct Transit
Planet A3.55,  67.04889198220843, 363.23447 d, 0.13423280726283338, Wrong Period,  44.370775173720375 d, 356.72572 d, Wrong t0 value, Transit not found
Planet A3.56,  11.305034010891982, nan d, -182.1917299712955, Wrong Period,  3.402895830090207 d, no values d, Wrong t0 value, Transit not found
Planet A3.57,  37.56188771585575, 21.05558 d, 0.004517501571520199, Wrong Period,  5.777194623901411 d, 17.42288 d, Wrong t0 value, Transit not found
Planet A3.58,  24.19453162360707, 65.01225 d, 0.020306441815279186, Wrong Period,  6.663715530615489 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.59,  20.04494343809786, 20.04428 d, 0.008458686659867709, Correct Period,  11.870776326500884 d, 11.86179 d, Correct t0 value, Found Correct Transit
Planet A3.60,  16.132373145240617, 16.13322 d, 0.005278040657930916, Correct Period,  2.351818263953629 d, 2.32876 d, Correct t0 value, Found Correct Transit
Planet A3.61,  18.389646335712875, 18.39278 d, 0.006285977284507638, Correct Period,  3.7032598434150503 d, 3.63008 d, Correct t0 value, Found Correct Transit
Planet A3.62,  17.27563123643919, 17.27828 d, 0.004626249753542311, Correct Period,  16.42728776392767 d, 16.36452 d, Correct t0 value, Found Correct Transit
Planet A3.63,  53.23012304491565, nan d, -182.1917299712955, Wrong Period,  16.213731708999283 d, no values d, Wrong t0 value, Transit not found
Planet A3.64,  39.37785824117025, 75.80631 d, 0.024928975549059373, Wrong Period,  8.8240906000976 d, 5.65707 d, Correct t0 value, Transit not found
Planet A3.65,  57.423040098882865, 21.05558 d, 0.004517501571520199, Wrong Period,  25.38162019480514 d, 17.42288 d, Wrong t0 value, Transit not found
Planet A3.66,  40.677655892320345, 8.78071 d, 0.0014074657598657225, Wrong Period,  2.6763270125510594 d, 2.35335 d, Correct t0 value, Transit not found
Planet A3.67,  12.92238868236246, 12.92235 d, 0.0031411936304834853, Correct Period,  9.996172012885387 d, 10.02744 d, Correct t0 value, Found Correct Transit
Planet A3.68,  31.36328138079298, 75.80631 d, 0.024928975549059373, Wrong Period,  6.287913468576065 d, 5.65707 d, Correct t0 value, Transit not found
Planet A3.69,  44.36185808268458, 67.39779 d, 0.014205943940993393, Wrong Period,  2.8205040539246102 d, 52.01191 d, Wrong t0 value, Transit not found
Planet A3.70,  19.218192180663642, nan d, -182.1917299712955, Wrong Period,  6.538959071413159 d, no values d, Wrong t0 value, Transit not found
Planet A3.71,  45.07120006663033, 65.01225 d, 0.020306441815279186, Wrong Period,  36.847505195886946 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.72,  52.93405243247125, 65.01225 d, 0.020306441815279186, Wrong Period,  33.56309817915959 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.73,  53.94113738455183, 249.39499 d, 0.12198653676864524, Wrong Period,  5.203825572102146 d, 221.21305 d, Wrong t0 value, Transit not found
Planet A3.74,  12.571539225012287, 65.01225 d, 0.020306441815279186, Wrong Period,  3.825667626412396 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.75,  36.75787890937125, 36.75496 d, 0.012658837740080031, Correct Period,  14.7817109273653 d, 14.78029 d, Correct t0 value, Found Correct Transit
Planet A3.76,  60.134484789443626, 65.01225 d, 0.020306441815279186, Correct Period,  8.478834955613115 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.77,  13.74350306120056, 363.23447 d, 0.13423280726283338, Wrong Period,  11.690840394173772 d, 356.72572 d, Wrong t0 value, Transit not found
Planet A3.78,  45.018521544050195, 21.05558 d, 0.004517501571520199, Wrong Period,  2.8931038720303732 d, 17.42288 d, Wrong t0 value, Transit not found
Planet A3.79,  24.22998497552787, 13.98375 d, 0.0043619228504558905, Wrong Period,  2.6586714078256986 d, 0.67986 d, Correct t0 value, Transit not found
Planet A3.80,  34.875359010680775, 218.41384 d, 0.17035172894780715, Wrong Period,  29.155331977110343 d, 113.85365 d, Wrong t0 value, Transit not found
Planet A3.81,  66.33619500792739, 7.99926 d, 0.001657190366949557, Wrong Period,  11.30064015499928 d, 0.45280 d, Wrong t0 value, Transit not found
Planet A3.82,  19.6080749632291, 75.80631 d, 0.024928975549059373, Wrong Period,  14.196440717595078 d, 5.65707 d, Wrong t0 value, Transit not found
Planet A3.83,  53.074606017211195, 65.01225 d, 0.020306441815279186, Wrong Period,  4.46011598754203 d, 27.48720 d, Wrong t0 value, Transit not found
Planet A3.84,  15.942465157069986, 15.94260 d, 0.006234609571583505, Correct Period,  9.946483226318554 d, 0.62490 d, Wrong t0 value, Transit not found
Planet A3.85,  16.836810557062254, nan d, -182.1917299712955, Wrong Period,  4.524980518490316 d, no values d, Wrong t0 value, Transit not found
Planet A3.86,  31.99650784688182, 31.99132 d, 0.010519994766402974, Correct Period,  11.951807168212204 d, 12.01641 d, Correct t0 value, Found Correct Transit
Planet A3.87,  60.66360603197422, 218.41384 d, 0.17035172894780715, Wrong Period,  0.12964550813342723 d, 113.85365 d, Wrong t0 value, Transit not found
Planet A3.88,  25.017938785422462, 25.01938 d, 0.01137014218160104, Correct Period,  3.0230381447775376 d, 3.00081 d, Correct t0 value, Found Correct Transit
Planet A3.89,  10.426997528016205, 363.23447 d, 0.13423280726283338, Wrong Period,  4.082876640812358 d, 356.72572 d, Wrong t0 value, Transit not found
Planet A3.90,  19.438949088458617, 19.44186 d, 0.006768502941479682, Correct Period,  3.1002398044727877 d, 3.06675 d, Correct t0 value, Found Correct Transit
Planet A3.91,  69.17974618950878, 8.78071 d, 0.0014074657598657225, Wrong Period,  18.292277088297404 d, 5.77549 d, Wrong t0 value, Transit not found
Planet A3.92,  40.13659003962778, 21.05558 d, 0.004517501571520199, Wrong Period,  3.364292820125266 d, 17.42288 d, Wrong t0 value, Transit not found
Planet A3.93,  44.43035171233232, 218.41384 d, 0.17035172894780715, Wrong Period,  41.88027685614124 d, 113.85365 d, Wrong t0 value, Transit not found
Planet A3.94,  27.828468870801686, 134.71461 d, 0.03576806963043566, Wrong Period,  9.69261917684153 d, 46.44970 d, Wrong t0 value, Transit not found
Planet A3.95,  57.418066330535794, nan d, -182.1917299712955, Wrong Period,  27.283189491532294 d, no values d, Wrong t0 value, Transit not found
Planet A3.96,  28.442405080678203, nan d, -182.1917299712955, Wrong Period,  19.544912198954705 d, no values d, Wrong t0 value, Transit not found
Planet A3.97,  70.56060565400487, 21.02550 d, 0.007513396378149295, Wrong Period,  35.237204803550675 d, 17.64964 d, Wrong t0 value, Transit not found
Planet A3.98,  2.0864997472573115, 2.08645 d, 0.0003452323332242546, Correct Period,  1.6106767089929044 d, 1.62088 d, Correct t0 value, Found Correct Transit
