Planet number, Real Period, Calculated Period, Period uncertainty, Result, Real t0, t0 calculated, t0 result, TLS outcome, G8 star
Planet C4.32,  217.78968444764266, 4.82069 d, 0.0008435640949762124, Wrong Period,  106.80205391268159 d, 4.77972 d, Wrong t0 value, Transit not found
Planet C4.33,  167.75383872320043, 360.03184 d, 1.331804136244699, Wrong Period,  36.56926551345031 d, 359.88397 d, Wrong t0 value, Transit not found
Planet C4.34,  185.07884270270182, 1.51466 d, 0.00022524314114069632, Wrong Period,  32.25755051538538 d, 0.62009 d, Wrong t0 value, Transit not found
Planet C4.35,  194.55464323905596, 25.48752 d, 0.0038848957206401025, Wrong Period,  123.73638082906425 d, 14.71537 d, Wrong t0 value, Transit not found
Planet C4.36,  181.34406167299255, 1.51466 d, 0.00022524314114069632, Wrong Period,  60.90086616128266 d, 0.62009 d, Wrong t0 value, Transit not found
Planet C4.37,  154.7308003033144, 4.82069 d, 0.0008435640949762124, Wrong Period,  24.702599376911586 d, 4.77774 d, Wrong t0 value, Transit not found
Planet C4.38,  174.47684314736065, 203.40335 d, 0.5269523111040968, Wrong Period,  42.92371192327818 d, 179.10215 d, Wrong t0 value, Transit not found
Planet C4.39,  206.48739076872994, 4.82069 d, 0.0008435640949762124, Wrong Period,  66.21038578075131 d, 4.77996 d, Wrong t0 value, Transit not found
Planet C4.40,  152.2376635962484, 251.35657 d, 0.6578586475185517, Wrong Period,  73.90929787595324 d, 226.42724 d, Wrong t0 value, Transit not found
Planet C4.41,  171.5437464420873, 1.51466 d, 0.00013513516619534371, Wrong Period,  136.99298009455484 d, 0.62009 d, Wrong t0 value, Transit not found
Planet C4.42,  192.84687513484909, 347.46472 d, 0.18973294574203692, Wrong Period,  150.1851440700358 d, 33.77319 d, Wrong t0 value, Transit not found
Planet C4.43,  205.6147261232121, 4.82069 d, 0.0008435640949762124, Wrong Period,  35.973355806504955 d, 4.77972 d, Wrong t0 value, Transit not found
Planet C4.44,  152.51931906956546, 360.56299 d, 1.5274417789435688, Wrong Period,  34.27068871272738 d, 134.13198 d, Wrong t0 value, Transit not found
Planet C4.45,  211.34478028506314, 364.98510 d, inf, Wrong Period,  144.1786391982556 d, 363.69710 d, Wrong t0 value, Transit not found
Planet C4.46,  213.50060851895086, 225.58389 d, 0.5335479774528977, Wrong Period,  207.9336299018576 d, 43.48286 d, Wrong t0 value, Transit not found
Planet C4.47,  222.44269579087694, 364.98510 d, inf, Wrong Period,  100.71308850575831 d, 363.69710 d, Wrong t0 value, Transit not found
Planet C4.48,  193.96184692607773, 360.03184 d, 1.331804136244699, Wrong Period,  182.49335141536753 d, 359.88397 d, Wrong t0 value, Transit not found
Planet C4.49,  217.71511666972177, 2.04368 d, 0.00013432601097074226, Wrong Period,  117.35860694825011 d, 1.04280 d, Wrong t0 value, Transit not found
Planet C4.50,  210.5512542378808, 364.98510 d, inf, Wrong Period,  41.699286246860964 d, 363.69710 d, Wrong t0 value, Transit not found
Planet C4.51,  195.67417753059937, 203.52731 d, 0.5269523111040968, Wrong Period,  176.02763594503313 d, 179.03369 d, Correct t0 value, Transit not found
Planet C4.52,  179.17013186816285, 4.82069 d, 0.0008435640949762124, Wrong Period,  97.90765081201805 d, 4.77972 d, Wrong t0 value, Transit not found
Planet C4.53,  171.7871534971021, 364.98510 d, inf, Wrong Period,  164.81619206459231 d, 363.75501 d, Wrong t0 value, Transit not found
Planet C4.54,  217.2639661624376, 364.98510 d, inf, Wrong Period,  143.03279880728456 d, 363.83830 d, Wrong t0 value, Transit not found
Planet C4.55,  206.2225909861852, 25.48752 d, 0.0038848957206401025, Wrong Period,  65.98868765364226 d, 14.71537 d, Wrong t0 value, Transit not found
Planet C4.56,  194.3912184025604, 225.58389 d, 0.5335479774528977, Wrong Period,  116.97157117172408 d, 43.52080 d, Wrong t0 value, Transit not found
Planet C4.57,  224.44339799667586, 321.05334 d, 0.39842304509465976, Wrong Period,  12.600876399335922 d, 87.44296 d, Wrong t0 value, Transit not found
Planet C4.58,  216.96191681529308, 225.58389 d, 0.5335479774528977, Wrong Period,  63.81430333952141 d, 43.48286 d, Wrong t0 value, Transit not found
Planet C4.59,  215.41823589240957, 203.52731 d, 0.5269523111040968, Wrong Period,  63.04298851697316 d, 179.03369 d, Wrong t0 value, Transit not found
Planet C4.60,  159.32393450042352, 203.40335 d, 0.49585426139611855, Wrong Period,  157.50472997073138 d, 179.10215 d, Wrong t0 value, Transit not found
Planet C4.61,  188.19756885060974, 360.03184 d, 1.331804136244699, Wrong Period,  90.6349555262513 d, 359.88397 d, Wrong t0 value, Transit not found
Planet C4.62,  170.4064747493628, 360.03184 d, 1.331804136244699, Wrong Period,  121.9229915673126 d, 359.88397 d, Wrong t0 value, Transit not found
Planet C4.63,  220.45502326568823, 293.17996 d, 0.8584337237839463, Wrong Period,  211.55226929066694 d, 44.34373 d, Wrong t0 value, Transit not found
Planet C4.64,  158.79022764714736, 203.40335 d, 0.49585426139611855, Wrong Period,  86.9654638378993 d, 179.10215 d, Wrong t0 value, Transit not found
Planet C4.65,  195.63694182179552, 9.01951 d, 0.0019448380665956222, Wrong Period,  7.3684265193243625 d, 8.19741 d, Correct t0 value, Transit not found
Planet C4.66,  200.24283588635518, 25.48752 d, 0.0038848957206401025, Wrong Period,  55.37042998540868 d, 14.71537 d, Wrong t0 value, Transit not found
Planet C4.67,  163.6513441097807, 360.56299 d, 1.5934616584071648, Wrong Period,  29.554471495305854 d, 134.13198 d, Wrong t0 value, Transit not found
Planet C4.68,  168.02708039332137, 4.82069 d, 0.0010543936219278294, Wrong Period,  130.70300021934324 d, 4.77774 d, Wrong t0 value, Transit not found
Planet C4.69,  150.04126921761102, 180.18871 d, 0.5008667904230322, Wrong Period,  14.481236255547454 d, 44.46224 d, Wrong t0 value, Transit not found
Planet C4.70,  153.96094168879964, 25.48752 d, 0.0038848957206401025, Wrong Period,  112.88844563342583 d, 14.69377 d, Wrong t0 value, Transit not found
Planet C4.71,  156.33420576715233, 2.04368 d, 0.00013432601097074226, Wrong Period,  67.53896781256128 d, 1.03212 d, Wrong t0 value, Transit not found
Planet C4.72,  166.58190600099604, 293.07911 d, 0.8077519753818763, Wrong Period,  30.99409620742898 d, 44.42484 d, Wrong t0 value, Transit not found
Planet C4.73,  179.3876308467896, 225.58389 d, 0.6049423483614618, Wrong Period,  3.076552246759448 d, 43.47403 d, Wrong t0 value, Transit not found
Planet C4.74,  209.60175112007636, 293.07911 d, 0.8077519753818763, Wrong Period,  176.06253950041605 d, 44.42484 d, Wrong t0 value, Transit not found
Planet C4.75,  202.0595513440524, 9.01951 d, 0.0019448380665956222, Wrong Period,  128.5493466860617 d, 8.19741 d, Wrong t0 value, Transit not found
Planet C4.76,  213.14416857077552, 4.82069 d, 0.0008435640949762124, Wrong Period,  55.2679272452639 d, 4.77972 d, Wrong t0 value, Transit not found
Planet C4.77,  191.52130816787815, 191.49878 d, 0.14295207324101966, Correct Period,  55.30494733759551 d, 55.31911 d, Correct t0 value, Found Correct Transit
Planet C4.78,  158.71401250826167, 203.40335 d, 0.49585426139611855, Wrong Period,  5.041292590291396 d, 179.10215 d, Wrong t0 value, Transit not found
Planet C4.79,  213.5270249155805, 360.56299 d, 1.5274417789435688, Wrong Period,  151.68709199449 d, 134.13198 d, Wrong t0 value, Transit not found
Planet C4.80,  153.5383219433327, 180.18871 d, 0.5008667904230322, Wrong Period,  26.3904064809603 d, 44.46224 d, Wrong t0 value, Transit not found
Planet C4.81,  205.80452782903035, 102.86523 d, 0.03743878431980363, Wrong Period,  80.62112150136093 d, 80.65157 d, Correct t0 value, Transit not found
Planet C4.82,  220.2441838468023, 24.23642 d, 0.007265473466858907, Wrong Period,  155.61020439173828 d, 10.21866 d, Wrong t0 value, Transit not found
Planet C4.83,  168.9475842981242, 25.48752 d, 0.0038848957206401025, Wrong Period,  126.00835509326463 d, 14.71537 d, Wrong t0 value, Transit not found
Planet C4.84,  153.1214849976564, 360.03184 d, 1.331804136244699, Wrong Period,  1.6654983466611855 d, 359.88397 d, Wrong t0 value, Transit not found
Planet C4.85,  159.77078537372793, 203.40335 d, 0.49585426139611855, Wrong Period,  130.2263311090869 d, 179.10215 d, Wrong t0 value, Transit not found
Planet C4.86,  213.35590768679356, 293.07911 d, 0.8584337237839463, Wrong Period,  161.90837009456993 d, 44.42484 d, Wrong t0 value, Transit not found
Planet C4.87,  188.74282043421172, 25.48752 d, 0.0038848957206401025, Wrong Period,  136.56521168491275 d, 14.71537 d, Wrong t0 value, Transit not found
Planet C4.88,  208.22550939938782, 360.56299 d, 1.5274417789435688, Wrong Period,  93.20483756981565 d, 134.13198 d, Wrong t0 value, Transit not found
Planet C4.89,  165.87482522554137, 293.07911 d, 0.8077519753818763, Wrong Period,  139.8640790150031 d, 44.42484 d, Wrong t0 value, Transit not found
Planet C4.90,  159.68684327832005, 364.98510 d, inf, Wrong Period,  27.074169946215683 d, 363.78396 d, Wrong t0 value, Transit not found
Planet C4.91,  166.93274670490746, 203.40335 d, 0.49585426139611855, Wrong Period,  88.5254341928301 d, 179.10215 d, Wrong t0 value, Transit not found
Planet C4.92,  187.9936384451099, 225.58389 d, 0.5335479774528977, Wrong Period,  101.5761137177839 d, 43.52080 d, Wrong t0 value, Transit not found
Planet C4.93,  154.17981912705085, 1.12969 d, 6.093813467600295e-05, Wrong Period,  62.533136517317146 d, 0.34250 d, Wrong t0 value, Transit not found
Planet C4.94,  214.71339186828664, 293.07911 d, 0.8584337237839463, Wrong Period,  127.30646221046834 d, 44.42484 d, Wrong t0 value, Transit not found
Planet C4.95,  198.71882050818724, 12.62086 d, 0.0015219298341841991, Wrong Period,  198.38364566234134 d, 2.60682 d, Wrong t0 value, Transit not found
Planet C4.96,  175.55515051758036, 225.58389 d, 0.5335479774528977, Wrong Period,  134.478675470552 d, 43.52080 d, Wrong t0 value, Transit not found
Planet C4.97,  152.70761515669625, 203.40335 d, 0.49585426139611855, Wrong Period,  32.75157894873386 d, 179.10215 d, Wrong t0 value, Transit not found
Planet C4.98,  189.910310843832, 203.40335 d, 0.5269523111040968, Wrong Period,  189.52231547893732 d, 179.10215 d, Wrong t0 value, Transit not found
Planet C4.99,  208.5529263630652, 25.48752 d, 0.0038848957206401025, Wrong Period,  106.80179567535026 d, 14.71537 d, Wrong t0 value, Transit not found
Planet C4.100,  159.33050531292935, 180.18871 d, 0.5008667904230322, Wrong Period,  12.184591944415041 d, 44.46224 d, Wrong t0 value, Transit not found
Planet C5.1,  203.60074085558654, 203.52731 d, 0.5269523111040968, Correct Period,  189.6464197155655 d, 179.03369 d, Wrong t0 value, Transit not found
Planet C5.2,  201.99269974890422, 4.82069 d, 0.0008435640949762124, Wrong Period,  18.49495653488903 d, 4.77972 d, Wrong t0 value, Transit not found
Planet C5.3,  154.87348324014212, 25.48752 d, 0.0038848957206401025, Wrong Period,  50.47268170811544 d, 14.69377 d, Wrong t0 value, Transit not found
Planet C5.4,  177.7752848556521, 360.56299 d, 1.5274417789435688, Wrong Period,  30.268221756078287 d, 134.13198 d, Wrong t0 value, Transit not found
Planet C5.5,  204.65439963628558, 225.58389 d, 0.5335479774528977, Wrong Period,  32.84049636171764 d, 43.48286 d, Wrong t0 value, Transit not found
Planet C5.6,  162.46850319937644, 4.82069 d, 0.0008435640949762124, Wrong Period,  40.875823278459784 d, 0.83077 d, Wrong t0 value, Transit not found
Planet C5.7,  182.26501389429183, 4.82069 d, 0.0008435640949762124, Wrong Period,  180.32820548324855 d, 4.78170 d, Wrong t0 value, Transit not found
Planet C5.8,  223.726194632344, 364.98510 d, inf, Wrong Period,  130.43759047039023 d, 363.69710 d, Wrong t0 value, Transit not found
Planet C5.9,  192.5620590672546, 7.90554 d, 0.0012235989412330284, Wrong Period,  141.7184869174394 d, 5.18866 d, Wrong t0 value, Transit not found
Planet C5.10,  206.7404220459496, 203.52731 d, 0.5269523111040968, Correct Period,  164.32698710318678 d, 179.03369 d, Wrong t0 value, Transit not found
Planet C5.11,  197.3099940173878, 197.33142 d, 0.20830183415189651, Correct Period,  100.63518096847889 d, 100.57840 d, Correct t0 value, Found Correct Transit
Planet C5.12,  170.11597981370693, 170.09326 d, 0.19524755500114566, Correct Period,  68.07548936717825 d, 68.04661 d, Correct t0 value, Found Correct Transit
Planet C5.13,  195.1373820542975, 360.56299 d, 1.5274417789435688, Wrong Period,  129.85437630051865 d, 134.13198 d, Correct t0 value, Transit not found
Planet C5.14,  212.83633898696303, 360.03184 d, 1.331804136244699, Wrong Period,  126.82548565371204 d, 359.88397 d, Wrong t0 value, Transit not found
Planet C5.15,  206.93105774499577, 293.07911 d, 0.8077519753818763, Wrong Period,  83.99353265558072 d, 44.42484 d, Wrong t0 value, Transit not found
Planet C5.16,  208.35726827581425, 225.79740 d, 0.6409315277611256, Wrong Period,  60.017178195456474 d, 42.77787 d, Wrong t0 value, Transit not found
Planet C5.17,  176.86384237245124, 176.85679 d, 0.20566723912475027, Correct Period,  84.7868245199852 d, 84.75818 d, Correct t0 value, Found Correct Transit
Planet C5.18,  208.7231495732482, 203.52731 d, 0.5269523111040968, Wrong Period,  98.6414499953744 d, 179.03369 d, Wrong t0 value, Transit not found
Planet C5.19,  214.18177073124653, 293.07911 d, 0.8584337237839463, Wrong Period,  94.90056811922699 d, 44.42484 d, Wrong t0 value, Transit not found
Planet C5.20,  221.32208420106633, 203.52731 d, 0.5580630061362086, Wrong Period,  203.11410603676072 d, 179.03369 d, Wrong t0 value, Transit not found
Planet C5.21,  163.24014157777378, 360.03184 d, 1.331804136244699, Wrong Period,  141.61637764649683 d, 359.88397 d, Wrong t0 value, Transit not found
Planet C5.22,  177.3689458500422, 177.37196 d, 0.12901643560429932, Correct Period,  69.53882023929904 d, 69.50721 d, Correct t0 value, Found Correct Transit
Planet C5.23,  208.27018445671064, 1.51466 d, 0.00013513516619534371, Wrong Period,  142.54547358144842 d, 0.56740 d, Wrong t0 value, Transit not found
Planet C5.24,  186.3080863803918, 4.82069 d, 0.0008435640949762124, Wrong Period,  140.84592651175308 d, 0.83275 d, Wrong t0 value, Transit not found
Planet C5.25,  177.3432225308477, 225.58389 d, 0.5335479774528977, Wrong Period,  141.09511519188626 d, 43.35625 d, Wrong t0 value, Transit not found
Planet C5.26,  207.96341855781068, 360.03184 d, 1.331804136244699, Wrong Period,  193.22077052963277 d, 359.88397 d, Wrong t0 value, Transit not found
Planet C5.27,  213.6691160762105, 360.56299 d, 1.5274417789435688, Wrong Period,  57.54624922822769 d, 134.13198 d, Wrong t0 value, Transit not found
Planet C5.28,  168.47009884151583, 4.82069 d, 0.0008435640949762124, Wrong Period,  4.373425253646997 d, 4.77774 d, Correct t0 value, Transit not found
Planet C5.29,  170.92776673325272, 9.01951 d, 0.0019448380665956222, Wrong Period,  63.134698630947646 d, 8.23110 d, Wrong t0 value, Transit not found
Planet C5.30,  183.56228289302058, 360.03184 d, 1.331804136244699, Wrong Period,  71.14297146197995 d, 359.88397 d, Wrong t0 value, Transit not found
Planet C5.31,  179.0541309293784, 25.48752 d, 0.0038848957206401025, Wrong Period,  161.5343091563339 d, 14.71537 d, Wrong t0 value, Transit not found
Planet C5.32,  180.3806096879075, 360.03184 d, 1.331804136244699, Wrong Period,  7.991361459395096 d, 359.88397 d, Wrong t0 value, Transit not found
Planet C5.33,  157.54089748270027, 180.18871 d, 0.5008667904230322, Wrong Period,  20.328840237570617 d, 44.23561 d, Wrong t0 value, Transit not found
Planet C5.34,  189.25368663324988, 360.03184 d, 1.331804136244699, Wrong Period,  182.67985203697353 d, 359.88397 d, Wrong t0 value, Transit not found
Planet C5.35,  161.71494307361007, 161.69244 d, 0.13687272503835857, Correct Period,  11.01831856547167 d, 11.05932 d, Correct t0 value, Found Correct Transit
Planet C5.36,  171.38246069601044, 360.56299 d, 1.5274417789435688, Wrong Period,  125.40733666308724 d, 134.13198 d, Wrong t0 value, Transit not found
Planet C5.37,  192.17336482089573, 1.51466 d, 0.00013513516619534371, Wrong Period,  148.85603331688012 d, 0.62009 d, Wrong t0 value, Transit not found
Planet C5.38,  173.58998847529173, 173.55637 d, 0.10028285801506343, Correct Period,  148.4102655780286 d, 148.44939 d, Correct t0 value, Found Correct Transit
Planet C5.39,  158.22104498807138, 1.12969 d, 6.093813467600295e-05, Wrong Period,  121.32396340442811 d, 0.34538 d, Wrong t0 value, Transit not found
Planet C5.40,  189.6087981233732, 4.82069 d, 0.0008435640949762124, Wrong Period,  59.92128676137766 d, 4.77972 d, Wrong t0 value, Transit not found
Planet C5.41,  187.56457642217705, 364.98510 d, inf, Wrong Period,  139.92610228044774 d, 363.83830 d, Wrong t0 value, Transit not found
Planet C5.42,  194.97183607866327, 364.98510 d, inf, Wrong Period,  177.51160723541722 d, 363.83830 d, Wrong t0 value, Transit not found
Planet C5.43,  186.13839295101792, 360.03184 d, 1.331804136244699, Wrong Period,  124.89434404629743 d, 359.88397 d, Wrong t0 value, Transit not found
Planet C5.44,  152.87012831885423, 152.90043 d, 0.10584753414453019, Correct Period,  52.86820244864987 d, 52.87527 d, Correct t0 value, Found Correct Transit
Planet C5.45,  153.73967846364712, 360.56299 d, 1.5934616584071648, Wrong Period,  146.07030865081953 d, 134.13198 d, Wrong t0 value, Transit not found
Planet C5.46,  162.3163432683063, 162.28701 d, 0.11464175255650844, Correct Period,  63.404095213285444 d, 63.47038 d, Correct t0 value, Found Correct Transit
Planet C5.47,  196.16102937689178, 364.98510 d, inf, Wrong Period,  189.93753632962492 d, 363.69710 d, Wrong t0 value, Transit not found
Planet C5.48,  211.6241605230863, 356.60466 d, 0.26195218170747125, Wrong Period,  161.1923644890045 d, 227.80983 d, Wrong t0 value, Transit not found
