Planet number, Real Period, Calculated Period, Period uncertainty, Result, Real t0, t0 calculated, t0 result, TLS outcome, F5 star
Planet D1.10,  274.6059014709904, 2.08451 d, 0.00020686544102077598, Wrong Period,  234.12494742540778 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D1.11,  250.75638124532023, 38.81625 d, 0.010211810424493706, Wrong Period,  29.77781081489218 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D1.12,  252.38114516547802, 179.97803 d, 0.3684121483808127, Wrong Period,  14.481668561177527 d, 44.29174 d, Wrong t0 value, Transit not found
Planet D1.13,  250.26538934408154, 38.81625 d, 0.010211810424493706, Wrong Period,  243.65356310754504 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D1.14,  257.7570515077328, 191.72764 d, 0.08590794008901526, Wrong Period,  177.63429334799753 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.15,  260.71073860320587, 148.82441 d, 0.10213965181887374, Wrong Period,  143.73531711752867 d, 122.56935 d, Wrong t0 value, Transit not found
Planet D1.16,  266.1069171978512, 191.72764 d, 0.08590794008901526, Wrong Period,  28.228484885959876 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.17,  278.80057304796185, 2.08451 d, 0.00020686544102077598, Wrong Period,  102.74163654399267 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D1.18,  235.34998613777913, 191.72764 d, 0.08590794008901526, Wrong Period,  76.42096869841143 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.19,  280.62601241782943, 1.35103 d, 7.735662647978536e-05, Wrong Period,  51.62014380340975 d, 0.80674 d, Wrong t0 value, Transit not found
Planet D1.20,  276.1875371619494, 191.72764 d, 0.08590794008901526, Wrong Period,  31.49756112473533 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.21,  294.7307197792337, 288.09489 d, 0.44357655663233686, Wrong Period,  34.49836664795092 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D1.22,  254.4726402667353, 2.08451 d, 0.00020686544102077598, Wrong Period,  234.963849130735 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D1.23,  254.94987386772698, 38.81625 d, 0.010211810424493706, Wrong Period,  108.14990796839474 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D1.24,  236.52531231884336, 72.59343 d, 0.03136008521040168, Wrong Period,  189.98704598447804 d, 3.97928 d, Wrong t0 value, Transit not found
Planet D1.25,  269.05629281598095, 179.97803 d, 0.3684121483808127, Wrong Period,  60.65838739663807 d, 44.29174 d, Wrong t0 value, Transit not found
Planet D1.26,  238.97053406588472, 1.11012 d, 5.953427598914818e-05, Wrong Period,  194.54970729166692 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D1.27,  284.92199257547946, 1.11012 d, 5.953427598914818e-05, Wrong Period,  136.73738020054302 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D1.28,  274.69087020394267, 179.97803 d, 0.3684121483808127, Wrong Period,  195.5331003009025 d, 44.29174 d, Wrong t0 value, Transit not found
Planet D1.29,  244.4754600831784, 191.72764 d, 0.08590794008901526, Wrong Period,  173.75148318803994 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.30,  236.80941484346587, 43.71910 d, 0.015953923870714704, Wrong Period,  189.71533959498646 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D1.31,  290.3349528106186, 2.08451 d, 0.00020686544102077598, Wrong Period,  170.55738105760048 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D1.32,  283.9648450147789, 215.04263 d, 0.20018431995977437, Wrong Period,  226.52954750159108 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D1.33,  273.3885575190198, 191.72764 d, 0.08590794008901526, Wrong Period,  139.2101265463194 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.34,  227.73967827353584, 43.71910 d, 0.015953923870714704, Wrong Period,  134.16005223829333 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D1.35,  238.30201762932768, 215.04263 d, 0.20018431995977437, Wrong Period,  67.68601994357603 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D1.36,  281.7601554186855, 1.35103 d, 7.735662647978536e-05, Wrong Period,  89.18174833498949 d, 0.80674 d, Wrong t0 value, Transit not found
Planet D1.37,  251.91681778929703, 288.09489 d, 0.44357655663233686, Wrong Period,  132.32593165955893 d, 134.09809 d, Correct t0 value, Transit not found
Planet D1.38,  270.0539206529136, 38.81625 d, 0.010211810424493706, Wrong Period,  267.78353518441287 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D1.39,  287.21769935291366, 179.97803 d, 0.3684121483808127, Wrong Period,  89.22614618397112 d, 44.29174 d, Wrong t0 value, Transit not found
Planet D1.40,  245.78736272555173, 38.81625 d, 0.010211810424493706, Wrong Period,  200.58647944331597 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D1.41,  289.0722185582927, 288.09489 d, 0.44357655663233686, Correct Period,  143.1487017987056 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D1.42,  259.9386132332956, 43.71910 d, 0.015953923870714704, Wrong Period,  24.215164148564767 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D1.43,  242.99419125602927, 148.82441 d, 0.10213965181887374, Wrong Period,  100.68519805265089 d, 122.56935 d, Wrong t0 value, Transit not found
Planet D1.44,  240.96464505836, 191.72764 d, 0.08590794008901526, Wrong Period,  198.75255898080306 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.45,  266.6238291219853, 2.08451 d, 0.00020686544102077598, Wrong Period,  129.69374461106747 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D1.46,  229.96179612998182, 2.08451 d, 0.00020686544102077598, Wrong Period,  203.9077855707896 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D1.47,  264.5914484279831, 288.09489 d, 0.44357655663233686, Wrong Period,  90.7072384797579 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D1.48,  280.02992139351187, 1.11012 d, 5.953427598914818e-05, Wrong Period,  169.8023380154123 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D1.49,  241.87746114394952, 191.72764 d, 0.08590794008901526, Wrong Period,  33.06387193199436 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.50,  285.0354544699185, 38.81625 d, 0.010211810424493706, Wrong Period,  59.21338569329104 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D1.51,  285.68238978121417, 38.81625 d, 0.010211810424493706, Wrong Period,  32.75125597334997 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D1.52,  297.1049414298333, 1.11012 d, 5.953427598914818e-05, Wrong Period,  60.172229671008346 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D1.53,  293.6325560871947, 38.81625 d, 0.010211810424493706, Wrong Period,  140.9228930189961 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D1.54,  265.61792126779795, 179.97803 d, 0.3684121483808127, Wrong Period,  162.68336352908156 d, 44.29174 d, Wrong t0 value, Transit not found
Planet D1.55,  230.06340389699622, 191.72764 d, 0.08590794008901526, Wrong Period,  42.633749686452376 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.56,  241.2515559684673, 72.59343 d, 0.03136008521040168, Wrong Period,  14.959936492963063 d, 3.97928 d, Wrong t0 value, Transit not found
Planet D1.57,  244.0787359139823, 148.82441 d, 0.10213965181887374, Wrong Period,  80.06412968391948 d, 122.56935 d, Wrong t0 value, Transit not found
Planet D1.58,  298.1898313422643, 191.72764 d, 0.08590794008901526, Wrong Period,  248.00456076097797 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.59,  277.71399810394837, 191.72764 d, 0.08590794008901526, Wrong Period,  171.75621074977133 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.60,  285.56520665150595, 179.97803 d, 0.3684121483808127, Wrong Period,  196.10568536262372 d, 44.29174 d, Wrong t0 value, Transit not found
Planet D1.61,  282.55014956850954, 215.04263 d, 0.20018431995977437, Wrong Period,  40.8633908611584 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D1.62,  274.1715876351583, 2.08451 d, 0.00020686544102077598, Wrong Period,  47.31281906420389 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D1.63,  299.08196239235025, 1.11012 d, 5.953427598914818e-05, Wrong Period,  204.73749225416447 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D1.64,  273.85431808631944, 43.71910 d, 0.015953923870714704, Wrong Period,  222.72780864399124 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D1.65,  285.11991695864515, 73.14517 d, 0.015843705539012376, Wrong Period,  273.33679271899814 d, 46.62796 d, Wrong t0 value, Transit not found
Planet D1.66,  240.69135781322598, 43.71910 d, 0.015953923870714704, Wrong Period,  224.02617755042058 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D1.67,  266.2330305859623, 191.72764 d, 0.08590794008901526, Wrong Period,  154.59004905713104 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.68,  234.09539108631512, 191.72764 d, 0.08590794008901526, Wrong Period,  228.8381333356985 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.69,  279.41101528342585, 1.35103 d, 7.735662647978536e-05, Wrong Period,  160.2072065981766 d, 0.80674 d, Wrong t0 value, Transit not found
Planet D1.70,  295.44453452036294, 1.35103 d, 7.735662647978536e-05, Wrong Period,  291.6943846232995 d, 0.80674 d, Wrong t0 value, Transit not found
Planet D1.71,  267.54127790259554, 1.11012 d, 5.953427598914818e-05, Wrong Period,  266.8511632415032 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D1.72,  243.4211953645748, 191.72764 d, 0.08590794008901526, Wrong Period,  72.38955261053435 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.73,  233.74437498725982, 148.82441 d, 0.10213965181887374, Wrong Period,  3.4424399608878624 d, 122.56935 d, Wrong t0 value, Transit not found
Planet D1.74,  275.34324586081624, 4.88967 d, 0.0004298482404396786, Wrong Period,  255.53711476911195 d, 2.03371 d, Wrong t0 value, Transit not found
Planet D1.75,  268.1107776000572, 38.81625 d, 0.010211810424493706, Wrong Period,  152.82111271682462 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D1.76,  237.9014266609762, 43.71910 d, 0.015953923870714704, Wrong Period,  184.87410641117236 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D1.77,  235.93437882951324, 4.88967 d, 0.0004298482404396786, Wrong Period,  107.6587299982436 d, 2.03592 d, Wrong t0 value, Transit not found
Planet D1.78,  248.51152457593625, 4.88967 d, 0.0004298482404396786, Wrong Period,  28.41525065785934 d, 2.03753 d, Wrong t0 value, Transit not found
Planet D1.79,  233.87593829245964, 38.81625 d, 0.010211810424493706, Wrong Period,  211.40422061492978 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D1.80,  287.85903499985767, 179.97803 d, 0.3684121483808127, Wrong Period,  186.27832533133864 d, 44.29174 d, Wrong t0 value, Transit not found
Planet D1.81,  253.146413539488, 43.71910 d, 0.015953923870714704, Wrong Period,  98.05284409898296 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D1.82,  281.1891280200417, 4.88967 d, 0.0004298482404396786, Wrong Period,  196.07391250761404 d, 2.03371 d, Wrong t0 value, Transit not found
Planet D1.83,  280.12320819646175, 1.11012 d, 5.953427598914818e-05, Wrong Period,  139.6911270880913 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D1.84,  297.7459395198403, 191.72764 d, 0.08590794008901526, Wrong Period,  139.87420731321427 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.85,  225.26695822807525, 1.11012 d, 5.953427598914818e-05, Wrong Period,  138.2883211068652 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D1.86,  248.1947924520433, 72.59343 d, 0.03136008521040168, Wrong Period,  115.49194793752426 d, 3.97928 d, Wrong t0 value, Transit not found
Planet D1.87,  280.1464366880124, 4.88967 d, 0.0004298482404396786, Wrong Period,  213.06537156604583 d, 2.03371 d, Wrong t0 value, Transit not found
Planet D1.88,  228.586882036437, 1.35103 d, 7.735662647978536e-05, Wrong Period,  90.50150906100103 d, 0.80674 d, Wrong t0 value, Transit not found
Planet D1.89,  258.79317641061664, 179.97803 d, 0.3684121483808127, Wrong Period,  216.18610584151594 d, 44.29174 d, Wrong t0 value, Transit not found
Planet D1.90,  229.74084489571624, 288.09489 d, 0.44357655663233686, Wrong Period,  225.9750472971907 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D1.91,  282.79638955212516, 4.88967 d, 0.0004298482404396786, Wrong Period,  221.07719079878814 d, 2.03371 d, Wrong t0 value, Transit not found
Planet D1.92,  265.38582326049567, 179.97803 d, 0.3684121483808127, Wrong Period,  129.7314556030064 d, 44.29174 d, Wrong t0 value, Transit not found
Planet D1.93,  251.86027555398852, 148.82441 d, 0.10213965181887374, Wrong Period,  243.04825269712532 d, 122.56935 d, Wrong t0 value, Transit not found
Planet D1.94,  273.25473865405615, 191.72764 d, 0.08590794008901526, Wrong Period,  224.73554915347134 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D1.95,  263.98904040339113, 1.11012 d, 5.953427598914818e-05, Wrong Period,  114.31377437441013 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D1.96,  295.50037390714454, 215.04263 d, 0.20018431995977437, Wrong Period,  33.62863256847645 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D1.97,  254.35567940560207, 43.71910 d, 0.015953923870714704, Wrong Period,  164.81753090620535 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D1.98,  297.44434768461537, 1.11012 d, 5.953427598914818e-05, Wrong Period,  228.700277924451 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D1.99,  296.0357988187641, 148.82441 d, 0.10213965181887374, Wrong Period,  225.4710454043352 d, 122.56935 d, Wrong t0 value, Transit not found
Planet D1.100,  258.26670653470933, 288.09489 d, 0.44357655663233686, Wrong Period,  105.43790915495595 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.1,  273.70522826879017, 191.72764 d, 0.08590794008901526, Wrong Period,  14.631221338711034 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D2.2,  237.83860416941326, 288.09489 d, 0.44357655663233686, Wrong Period,  4.69387893385548 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.3,  229.37312088078266, 72.59343 d, 0.03136008521040168, Wrong Period,  104.53122119231973 d, 3.97928 d, Wrong t0 value, Transit not found
Planet D2.4,  258.02621107820687, 1.11012 d, 5.953427598914818e-05, Wrong Period,  139.09432190178433 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D2.5,  276.83243982981423, 148.82441 d, 0.10213965181887374, Wrong Period,  47.876747731120844 d, 122.56935 d, Wrong t0 value, Transit not found
Planet D2.6,  254.1729979097325, 4.88967 d, 0.0004298482404396786, Wrong Period,  209.53670162015794 d, 2.03753 d, Wrong t0 value, Transit not found
Planet D2.7,  256.19989382099504, 43.71910 d, 0.015953923870714704, Wrong Period,  140.36426777433707 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D2.8,  229.10110052408533, 1.35103 d, 7.735662647978536e-05, Wrong Period,  149.5996030436527 d, 0.80674 d, Wrong t0 value, Transit not found
Planet D2.9,  291.28177678364216, 1.35103 d, 7.735662647978536e-05, Wrong Period,  219.2377220474195 d, 0.80674 d, Wrong t0 value, Transit not found
Planet D2.10,  291.19297716003575, 191.72764 d, 0.08590794008901526, Wrong Period,  219.81360790589994 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D2.11,  297.6992794287595, 179.97803 d, 0.3684121483808127, Wrong Period,  27.6810180389003 d, 44.29174 d, Wrong t0 value, Transit not found
Planet D2.12,  240.70332093218903, 2.08451 d, 0.00020686544102077598, Wrong Period,  86.56003821549655 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D2.13,  285.37791209534635, 148.82441 d, 0.10213965181887374, Wrong Period,  140.4945499762286 d, 122.56935 d, Wrong t0 value, Transit not found
Planet D2.14,  267.9426848645293, 38.81625 d, 0.010211810424493706, Wrong Period,  77.39664438096773 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D2.15,  237.34149762608024, 4.88967 d, 0.0004298482404396786, Wrong Period,  85.80443857411795 d, 2.03753 d, Wrong t0 value, Transit not found
Planet D2.16,  231.42333196035946, 72.59343 d, 0.03136008521040168, Wrong Period,  196.31166067364933 d, 3.97928 d, Wrong t0 value, Transit not found
Planet D2.17,  237.0680631595228, 215.04263 d, 0.20018431995977437, Wrong Period,  221.4418018859959 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D2.18,  270.89308646569407, 288.09489 d, 0.44357655663233686, Wrong Period,  81.55470461190457 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.19,  257.8261590838298, 148.82441 d, 0.10213965181887374, Wrong Period,  39.11595248894538 d, 122.56935 d, Wrong t0 value, Transit not found
Planet D2.20,  232.43067097855712, 2.08451 d, 0.00020686544102077598, Wrong Period,  132.59882549450518 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D2.21,  247.25987786490998, 191.72764 d, 0.08590794008901526, Wrong Period,  190.4100827486117 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D2.22,  290.42606730153875, 2.08451 d, 0.00020686544102077598, Wrong Period,  230.70693220364103 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D2.23,  282.08727939100106, 215.04263 d, 0.20018431995977437, Wrong Period,  130.41050637442416 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D2.24,  292.58122441880016, 38.81625 d, 0.010211810424493706, Wrong Period,  121.077125499237 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D2.25,  298.0816881539972, 309.71397 d, 0.3799502414425717, Wrong Period,  274.9900045998113 d, 274.91596 d, Correct t0 value, Transit not found
Planet D2.26,  269.8337542585305, 288.09489 d, 0.44357655663233686, Wrong Period,  59.33612195312308 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.27,  246.8494592823855, 288.09489 d, 0.44357655663233686, Wrong Period,  56.53386435833366 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.28,  236.77539491669054, 191.72764 d, 0.08590794008901526, Wrong Period,  134.3430898596058 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D2.29,  232.55333026940744, 191.72764 d, 0.08590794008901526, Wrong Period,  50.11569357225745 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D2.30,  293.40887405387946, 43.71910 d, 0.015953923870714704, Wrong Period,  55.690243807998 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D2.31,  233.7280533975538, 288.09489 d, 0.44357655663233686, Wrong Period,  135.14861154660431 d, 134.09809 d, Correct t0 value, Transit not found
Planet D2.32,  295.9572709410018, 2.08451 d, 0.00020686544102077598, Wrong Period,  96.85650316679018 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D2.33,  228.9173223913953, 215.04263 d, 0.20018431995977437, Wrong Period,  11.494830917618305 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D2.34,  266.52691526184043, 288.09489 d, 0.44357655663233686, Wrong Period,  149.74838481421662 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.35,  298.66977448148003, 38.81625 d, 0.010211810424493706, Wrong Period,  209.62893996787136 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D2.36,  247.3784930487933, 38.81625 d, 0.010211810424493706, Wrong Period,  67.858777594207 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D2.37,  264.78477739948585, 38.81625 d, 0.010211810424493706, Wrong Period,  79.71043108871456 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D2.38,  271.7284844739683, 1.11012 d, 5.953427598914818e-05, Wrong Period,  179.89389436998593 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D2.39,  284.0647860785171, 1.11012 d, 5.953427598914818e-05, Wrong Period,  235.44375858146955 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D2.40,  282.6550652699981, 1.35103 d, 7.735662647978536e-05, Wrong Period,  67.03530754118687 d, 0.80674 d, Wrong t0 value, Transit not found
Planet D2.41,  232.87040503055533, 43.71910 d, 0.015953923870714704, Wrong Period,  113.87767463604955 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D2.42,  243.17065081924923, 288.09489 d, 0.44357655663233686, Wrong Period,  96.42265218238241 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.43,  278.97398253702454, 191.72764 d, 0.08590794008901526, Wrong Period,  24.86143109120079 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D2.44,  262.59070795251796, 191.72764 d, 0.08590794008901526, Wrong Period,  250.90390903947696 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D2.45,  268.74875657516486, 191.72764 d, 0.08590794008901526, Wrong Period,  207.01720884993665 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D2.46,  237.69164117691, 43.71910 d, 0.015953923870714704, Wrong Period,  150.65760596340246 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D2.47,  254.51981349254118, 215.04263 d, 0.20018431995977437, Wrong Period,  89.47711240830797 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D2.48,  255.1772703778331, 38.81625 d, 0.010211810424493706, Wrong Period,  123.36286583570859 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D2.49,  285.72348714433696, 215.04263 d, 0.20018431995977437, Wrong Period,  5.242050864915855 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D2.50,  276.74997754325597, 43.71910 d, 0.015953923870714704, Wrong Period,  211.42851623307905 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D2.51,  276.68710492708476, 2.08451 d, 0.00020686544102077598, Wrong Period,  143.1166930578074 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D2.52,  287.12265408278506, 1.11012 d, 5.953427598914818e-05, Wrong Period,  90.11686797366494 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D2.53,  256.3585606326783, 148.82441 d, 0.10213965181887374, Wrong Period,  191.70243651364981 d, 122.56935 d, Wrong t0 value, Transit not found
Planet D2.54,  286.2703111898778, 215.04263 d, 0.20018431995977437, Wrong Period,  178.8567542636829 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D2.55,  249.96657530043052, 72.59343 d, 0.03136008521040168, Wrong Period,  56.09251933269814 d, 3.97928 d, Wrong t0 value, Transit not found
Planet D2.56,  254.97585307167537, 4.88967 d, 0.0004298482404396786, Wrong Period,  173.67533527507885 d, 2.03753 d, Wrong t0 value, Transit not found
Planet D2.57,  283.05434360826257, 38.81625 d, 0.010211810424493706, Wrong Period,  143.02508153127818 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D2.58,  292.415571024963, 288.09489 d, 0.44357655663233686, Correct Period,  250.0443968161575 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.59,  263.60194945968146, 215.04263 d, 0.20018431995977437, Wrong Period,  99.01384984822424 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D2.60,  225.1295391670209, 1.35103 d, 7.735662647978536e-05, Wrong Period,  122.06393185058072 d, 0.80674 d, Wrong t0 value, Transit not found
Planet D2.61,  243.36377730399298, 72.59343 d, 0.03136008521040168, Wrong Period,  10.631584096730098 d, 3.97928 d, Wrong t0 value, Transit not found
Planet D2.62,  236.22540612965497, 4.88967 d, 0.0004298482404396786, Wrong Period,  64.62550542502734 d, 2.03371 d, Wrong t0 value, Transit not found
Planet D2.63,  274.293812956965, 2.08451 d, 0.00020686544102077598, Wrong Period,  248.6274582508263 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D2.64,  230.25231022373956, 288.09489 d, 0.44357655663233686, Wrong Period,  93.24337271019226 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.65,  292.3924240572106, 148.82441 d, 0.10213965181887374, Wrong Period,  24.355604537403398 d, 122.56935 d, Wrong t0 value, Transit not found
Planet D2.66,  299.89192062579775, 191.72764 d, 0.08590794008901526, Wrong Period,  226.5423920300244 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D2.67,  259.3339503064749, 288.09489 d, 0.44357655663233686, Wrong Period,  30.708099120712326 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.68,  237.71481770836832, 2.08451 d, 0.00020686544102077598, Wrong Period,  138.832837301372 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D2.69,  247.35219211478343, 2.08451 d, 0.00020686544102077598, Wrong Period,  210.58045434200992 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D2.70,  262.36697871959586, 1.11012 d, 5.953427598914818e-05, Wrong Period,  155.05000705425672 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D2.71,  225.04428969958505, 72.59343 d, 0.03136008521040168, Wrong Period,  112.60713000189301 d, 3.97928 d, Wrong t0 value, Transit not found
Planet D2.72,  226.45907180883844, 43.71910 d, 0.015953923870714704, Wrong Period,  95.87074104643398 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D2.73,  252.22585575021537, 191.72764 d, 0.08590794008901526, Wrong Period,  242.4654965403171 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D2.74,  290.7517854764229, 4.88967 d, 0.0004298482404396786, Wrong Period,  85.29934573127281 d, 2.03371 d, Wrong t0 value, Transit not found
Planet D2.75,  238.63714309150433, 148.82441 d, 0.10213965181887374, Wrong Period,  84.75680425598998 d, 122.56935 d, Wrong t0 value, Transit not found
Planet D2.76,  242.82851172781093, 215.04263 d, 0.20018431995977437, Wrong Period,  217.41950167133152 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D2.77,  285.775377982221, 2.08451 d, 0.00020686544102077598, Wrong Period,  174.66094371362152 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D2.78,  234.3199487026783, 38.81625 d, 0.010211810424493706, Wrong Period,  154.77899794582152 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D2.79,  237.40120086932794, 38.81625 d, 0.010211810424493706, Wrong Period,  109.96601296962594 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D2.80,  234.84538479192582, 1.11012 d, 5.953427598914818e-05, Wrong Period,  18.859038333692205 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D2.81,  276.3268558464344, 43.71910 d, 0.015953923870714704, Wrong Period,  51.52602566200084 d, 36.84517 d, Wrong t0 value, Transit not found
Planet D2.82,  272.652509037945, 2.08451 d, 0.00020686544102077598, Wrong Period,  101.23312674496029 d, 1.87453 d, Wrong t0 value, Transit not found
Planet D2.83,  253.34098402638065, 38.81625 d, 0.010211810424493706, Wrong Period,  32.63219487912748 d, 12.32884 d, Wrong t0 value, Transit not found
Planet D2.84,  267.4437792510787, 288.09489 d, 0.44357655663233686, Wrong Period,  37.68200055148788 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.85,  238.5190421354064, 215.04263 d, 0.20018431995977437, Wrong Period,  30.431522299088893 d, 154.64197 d, Wrong t0 value, Transit not found
Planet D2.86,  269.8604560121494, 191.72764 d, 0.08590794008901526, Wrong Period,  192.71020013727338 d, 122.81136 d, Wrong t0 value, Transit not found
Planet D2.87,  277.01729249806067, 1.11012 d, 5.953427598914818e-05, Wrong Period,  93.8578426227713 d, 0.57639 d, Wrong t0 value, Transit not found
Planet D2.88,  289.7050976067627, 1.35103 d, 7.735662647978536e-05, Wrong Period,  148.23915997172264 d, 0.80674 d, Wrong t0 value, Transit not found
Planet D2.89,  258.08529903591744, 288.09489 d, 0.44357655663233686, Wrong Period,  233.75724450765344 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.90,  283.92470553473714, 288.09489 d, 0.44357655663233686, Correct Period,  186.16183785985442 d, 134.09809 d, Wrong t0 value, Transit not found
Planet D2.91,  241.05922650126448, 4.88967 d, 0.0004298482404396786, Wrong Period,  186.2114840180275 d, 2.03753 d, Wrong t0 value, Transit not found
